arli_smiles,arx_smiles,n_reactions,n_cryo,mean_yield,ref_temp_C,stability_label,n_heavy_atoms,HeavyAtomCount,Li_C_degree,Li_C_ewg_neighbors,Li_C_hybridization_sp2,Li_C_hybridization_sp3,Li_C_is_aromatic,Li_neighbor_count,MW,MolLogP,NumAliphaticRings,NumAromaticAtoms,NumAromaticRings,NumBr,NumF,NumHalogens,NumHeteroatoms,NumI,NumLi,NumN,NumO,NumRotatableBonds,TPSA,has_epoxide,has_ester,has_nitrile
[Li]c1ccc(-c2c3ccccc3c(-c3ccccc3)c3ccccc23)cc1,Brc1ccc(-c2c3ccccc3c(-c3ccccc3)c3ccccc23)cc1,5,5,83.84,-78.0,batch_stable,27,27,3,0,1,0,1,1,336.36300000000006,6.1208000000000045,0,26,5,0,0,0,1,0,1,0,0,2,0.0,0,0,0
[Li]c1ccc(F)cc1C1OCCO1,Fc1ccc(Br)c(C2OCCO2)c1,2,2,76.8,-74.0,batch_moderate,13,13,3,0,1,0,1,1,174.09999999999997,0.6649,1,6,1,0,1,1,4,0,1,0,2,1,18.46,0,0,0
[Li]c1ccc2ccc3ccc(OCCC4CC4)cc3c2c1,Brc1ccc2ccc3ccc(OCCC4CC4)cc3c2c1,2,2,36.2,-78.0,batch_moderate,21,21,3,0,1,0,1,1,268.2849999999999,3.9657000000000036,1,14,3,0,0,0,2,0,1,0,1,4,9.23,0,0,0
[Li]c1cccc2cc[nH]c12,Brc1cccc2cc[nH]c12,10,1,80.6,-78.0,batch_stable,10,10,3,0,1,0,1,1,123.08399999999999,0.9617,0,9,2,0,0,0,2,0,1,1,0,0,15.79,0,0,0
[Li]c1cc(C=O)cc2ccccc12,O=Cc1cc(Br)c2ccccc2c1,1,1,87.1,-78.0,batch_stable,13,13,3,0,1,0,1,1,162.117,1.4461,0,10,2,0,0,0,2,0,1,0,1,1,17.07,0,0,0
[Li]c1cc(Cc2cc3ccccc3s2)cc2ccccc12,Brc1cc(Cc2cc3ccccc3s2)cc2ccccc12,1,1,75.2,-78.0,batch_moderate,21,21,3,0,1,0,1,1,280.321,4.439100000000003,0,19,4,0,0,0,2,0,1,0,0,2,0.0,0,0,0
[Li]c1cccc(C(F)(F)F)n1,FC(F)(F)c1cccc(Br)n1,2,2,69.85,-78.0,batch_moderate,11,11,3,1,1,0,1,1,153.032,0.8942000000000001,0,6,1,0,3,3,5,0,1,1,0,0,12.89,0,0,0
[Li]c1cccc(-c2ccc(C)s2)c1,Cc1ccc(-c2cccc(Br)c2)s1,1,1,45.6,-78.0,batch_moderate,13,13,3,0,1,0,1,1,180.201,2.5173200000000007,0,11,2,0,0,0,2,0,1,0,0,1,0.0,0,0,0
[Li]c1cccc(C=O)n1,O=Cc1cccc(Br)n1,1,0,52.0,-10.0,batch_moderate,9,9,3,1,1,0,1,1,113.045,-0.31210000000000004,0,6,1,0,0,0,3,0,1,1,1,1,29.96,0,0,0
[Li]c1sc(Cl)cc1OC,COc1cc(Cl)sc1Br,1,1,62.9,-78.0,batch_moderate,9,9,3,0,1,0,1,1,154.547,1.2039,0,5,1,0,0,1,4,0,1,0,1,1,9.23,0,0,0
[Li]c1cccnc1Oc1ccccc1C(C)(C)C,CC(C)(C)c1ccccc1Oc1ncccc1I,1,1,92.5,-78.0,batch_stable,18,18,3,0,1,0,1,1,233.23999999999998,2.965200000000001,0,12,2,0,0,0,3,0,1,1,1,2,22.12,0,0,0
[Li]c1cncc(C(C)(C)O[SiH2]C(C)(C)C)c1,CC(C)(C)[SiH2]OC(C)(C)c1cncc(Br)c1,1,1,69.3,-75.0,batch_moderate,16,16,3,0,1,0,1,1,229.32499999999996,1.4293,0,6,1,0,0,0,4,0,1,1,1,3,22.12,0,0,0
[Li]c1ccc2scc(CCc3ccccc3)c2c1,Brc1ccc2scc(CCc3ccccc3)c2c1,1,0,95.3,0.0,batch_stable,18,18,3,0,1,0,1,1,244.288,3.4803000000000024,0,15,3,0,0,0,2,0,1,0,0,3,0.0,0,0,0
[Li]c1ccc(F)c(F)c1F,Fc1ccc(Br)c(F)c1F,5,3,94.5,-78.0,batch_stable,10,10,3,0,1,0,1,1,138.017,0.8977,0,6,1,0,3,3,4,0,1,0,0,0,0.0,0,0,0
[Li]c1cnc2c(ccn2[Si](C(C)C)(C(C)C)C(C)C)c1,CC(C)[Si](C(C)C)(C(C)C)n1ccc2cc(Br)cnc21,7,7,64.21428571428571,-78.0,batch_moderate,20,20,3,0,1,0,1,1,280.417,3.8537000000000035,0,9,2,0,0,0,4,0,1,2,0,4,17.82,0,0,0
[Li]c1cccc(CO[SiH](C)C)c1,C[SiH](C)OCc1cccc(Br)c1,3,3,74.4,-78.0,batch_moderate,12,12,3,0,1,0,1,1,172.229,0.9803999999999999,0,6,1,0,0,0,3,0,1,0,1,3,9.23,0,0,0
[Li]CC=Cc1ccccc1,BrCC=Cc1ccccc1,3,2,84.6,-50.0,batch_stable,10,10,2,0,0,1,0,1,124.11199999999997,2.2866,0,6,1,0,0,0,1,0,1,0,0,2,0.0,0,0,0
[Li]c1ncccc1OC,COc1cccnc1Br,6,4,90.4,-78.0,batch_stable,9,9,3,1,1,0,1,1,115.06099999999999,-0.11600000000000021,0,6,1,0,0,0,3,0,1,1,1,1,22.12,0,0,0
[Li]c1ncccc1OCOC,COCOc1cccnc1Br,4,4,88.5,-78.0,batch_stable,11,11,3,1,1,0,1,1,145.087,-0.14190000000000014,0,6,1,0,0,0,4,0,1,1,2,3,31.35,0,0,0
[Li]c1cc(OC)ccc1OC1CCCCO1,COc1ccc(OC2CCCCO2)c(Br)c1,2,2,59.4,-78.0,batch_moderate,16,16,3,0,1,0,1,1,214.18999999999994,1.3943999999999999,1,6,1,0,0,0,4,0,1,0,3,3,27.69,0,0,0
[Li]C[C@H](C)[C@H]1CCC2C(O[Si](C)(C)C)CCC[C@@]21C,C[C@@H](CI)[C@H]1CCC2C(O[Si](C)(C)C)CCC[C@@]21C,3,3,50.0,-78.0,batch_moderate,19,19,2,0,0,1,0,1,274.45,4.645800000000005,2,0,0,0,0,0,3,0,1,0,1,4,9.23,0,0,0
[Li]c1ccc(OCOC)cc1,COCOc1ccc(Br)cc1,3,2,64.0,-78.0,batch_moderate,11,11,3,0,1,0,1,1,144.09900000000002,0.46309999999999996,0,6,1,0,0,0,3,0,1,0,2,3,18.46,0,0,0
[Li]c1ccc(-c2ccccc2)c2c3c(c(-c4ccccc4)cc12)-c1cccc2cccc-3c12,Brc1ccc(-c2ccccc2)c2c3c(c(-c4ccccc4)cc12)-c1cccc2cccc-3c12,1,1,54.3,-80.0,batch_moderate,33,33,3,0,1,0,1,1,410.4450000000001,7.7682000000000055,1,32,6,0,0,0,1,0,1,0,0,2,0.0,0,0,0
[Li]c1ccc(C2CN(Cc3ccccc3)CCO2)cc1,Brc1ccc(C2CN(Cc3ccccc3)CCO2)cc1,6,6,58.0,-78.0,batch_moderate,20,20,3,0,1,0,1,1,259.278,2.0539,1,12,2,0,0,0,3,0,1,1,1,3,12.47,0,0,0
[Li]c1cccc(CN2CCC(F)(F)CC2)c1,FC1(F)CCN(Cc2cccc(Br)c2)CC1,2,2,43.2,-78.0,batch_moderate,16,16,3,0,1,0,1,1,217.188,1.7115,1,6,1,0,2,2,4,0,1,1,0,2,3.24,0,0,0
[Li]c1ccc([C@](C)(B2OC(C)(C)C(C)(C)O2)C2CC2)cc1,CC1(C)OB([C@@](C)(c2ccc(Br)cc2)C2CC2)OC1(C)C,1,0,80.0,25.0,batch_stable,21,21,3,0,1,0,1,1,278.12999999999994,2.7795000000000014,2,6,1,0,0,0,4,0,1,0,2,3,18.46,0,0,0
[Li]c1cccc(N(C)C)c1,CN(C)c1cccc(Br)c1,2,1,11.7,-78.0,batch_unstable,10,10,3,0,1,0,1,1,127.116,0.5464,0,6,1,0,0,0,2,0,1,1,0,1,3.24,0,0,0
[Li]c1c(-c2cn[nH]c2)sc2nc(C)cc(NS(=O)(=O)c3cccc(Cl)c3)c12,Cc1cc(NS(=O)(=O)c2cccc(Cl)c2)c2c(Br)c(-c3cn[nH]c3)sc2n1,1,1,4.8,-78.0,batch_unstable,27,27,3,0,1,0,1,1,410.83700000000016,3.242820000000001,0,20,4,0,0,1,10,0,1,4,2,4,87.74000000000001,0,0,0
[Li]Cc1ccccc1C(F)(F)F,FC(F)(F)c1ccccc1CBr,4,0,80.4,0.0,batch_stable,12,12,2,0,0,1,0,1,166.07099999999997,2.373900000000001,0,6,1,0,3,3,4,0,1,0,0,1,0.0,0,0,0
[Li]c1nc(Br)c(CO[Si](C)(C)C(C)(C)C)s1,CC(C)(C)[Si](C)(C)OCc1sc(Br)nc1Br,2,2,91.1,-78.0,batch_stable,16,16,3,1,1,0,1,1,314.25,3.2212000000000014,0,5,1,1,0,1,6,0,1,1,1,3,22.12,0,0,0
[Li]c1cnc(OC)c(-c2cccc(Cl)c2)c1,COc1ncc(Br)cc1-c1cccc(Cl)c1,2,2,96.0,-78.0,batch_stable,16,16,3,0,1,0,1,1,225.60399999999998,2.2044000000000006,0,12,2,0,0,1,4,0,1,1,1,2,22.12,0,0,0
[Li]CCOc1ccc(Oc2ccccc2)cc1,BrCCOc1ccc(Oc2ccccc2)cc1,3,3,52.4,-50.0,batch_moderate,17,17,2,0,0,1,0,1,220.197,3.4445000000000014,0,12,2,0,0,0,3,0,1,0,2,5,18.46,0,0,0
[Li]c1ccc2c(c1)OCO2,Brc1ccc2c(c1)OCO2,5,4,52.77499999999999,-76.0,batch_moderate,10,10,3,0,1,0,1,1,128.05599999999998,0.20909999999999995,1,6,1,0,0,0,3,0,1,0,2,0,18.46,0,0,0
[Li]c1ccc(C(F)(F)P(=O)(OCC)OCC)cc1,CCOP(=O)(OCC)C(F)(F)c1ccc(I)cc1,1,1,22.4,-78.0,batch_unstable,18,18,3,0,1,0,1,1,270.14099999999996,2.7958000000000016,0,6,1,0,2,2,7,0,1,0,3,6,35.53,0,0,0
[Li]c1ccc2nc(OC)ccc2c1,COc1ccc2cc(Br)ccc2n1,1,1,66.1,-78.0,batch_moderate,13,13,3,0,1,0,1,1,165.121,1.0372,0,10,2,0,0,0,3,0,1,1,1,1,22.12,0,0,0
[Li]c1ccc(O[Si](C)(C)C(C)(C)C)c(CC)c1,CCc1cc(Br)ccc1O[Si](C)(C)C(C)(C)C,1,1,99.2,-78.0,batch_stable,17,17,3,0,1,0,1,1,242.36399999999998,3.426800000000002,0,6,1,0,0,0,3,0,1,0,1,3,9.23,0,0,0
[Li]CCCC1(c2ccccc2)OCCO1,ICCCC1(c2ccccc2)OCCO1,3,3,45.0,-78.0,batch_moderate,15,15,2,0,0,1,0,1,198.19099999999995,2.2532000000000005,1,6,1,0,0,0,3,0,1,0,2,4,18.46,0,0,0
[Li]c1ccc(OCOC)cc1OCOC,COCOc1ccc(Br)c(OCOC)c1,8,8,34.7125,-78.0,batch_moderate,15,15,3,0,1,0,1,1,204.15099999999998,0.4458,0,6,1,0,0,0,5,0,1,0,4,6,36.92,0,0,0
[Li]c1cc2c(cc1C(F)(F)F)N1[C@H](C2)CN(C(=O)OC(C)(C)C)C[C@H]1C,C[C@@H]1CN(C(=O)OC(C)(C)C)C[C@H]2Cc3cc(Br)c(C(F)(F)F)cc3N21,2,0,67.5,0.0,batch_moderate,26,26,3,0,1,0,1,1,362.32100000000014,2.8695000000000013,2,6,1,0,3,3,8,0,1,2,2,0,32.78,0,1,0
[Li]c1ccc(C(=O)O)c(C)c1,Cc1cc(Br)ccc1C(=O)O,10,9,40.77777777777778,-78.0,batch_moderate,11,11,3,0,1,0,1,1,142.08299999999997,0.48702000000000006,0,6,1,0,0,0,3,0,1,0,2,1,37.3,0,1,0
[Li]c1cnc(Br)c(F)c1,Fc1cc(Br)cnc1Br,1,1,0.0,-78.0,batch_unstable,9,9,3,0,1,0,1,1,181.92099999999996,0.777,0,6,1,1,1,2,4,0,1,1,0,0,12.89,0,0,0
[Li]c1ccc(CCC[Si](CC=C)(CC=C)CC=C)cc1,C=CC[Si](CC=C)(CC=C)CCCc1ccc(Br)cc1,2,0,89.0,-10.0,batch_stable,20,20,3,0,1,0,1,1,276.42499999999995,4.419800000000004,0,6,1,0,0,0,2,0,1,0,0,10,0.0,0,0,0
[Li]c1cc(-c2ccc(C=C)cc2)sc1-c1ccccc1,C=Cc1ccc(-c2cc(Br)c(-c3ccccc3)s2)cc1,1,1,67.1,-70.0,batch_moderate,20,20,3,0,1,0,1,1,268.31,4.518900000000003,0,17,3,0,0,0,2,0,1,0,0,3,0.0,0,0,0
[Li]c1cc(-c2ccc(C#N)cc2)sc1-c1ccc(OC)cc1,COc1ccc(-c2sc(-c3ccc(C#N)cc3)cc2Br)cc1,1,1,61.3,-50.0,batch_moderate,22,22,3,0,1,0,1,1,297.30800000000005,3.7561800000000023,0,17,3,0,0,0,4,0,1,1,1,3,33.019999999999996,0,0,1
[Li]c1cc(C(C)(C)C)sc1-c1ccc(-c2ccc(C(C)(C)C)s2)s1,CC(C)(C)c1ccc(-c2ccc(-c3sc(C(C)(C)C)cc3Br)s2)s1,1,0,72.0,-45.0,batch_moderate,24,24,3,0,1,0,1,1,366.5460000000001,6.593900000000004,0,15,3,0,0,0,4,0,1,0,0,2,0.0,0,0,0
[Li]c1ccc2c(OCC(CC)CCCC)c(Br)ccc2c1OCC(CC)CCCC,CCCCC(CC)COc1c(Br)ccc2c(OCC(CC)CCCC)c(Br)ccc12,1,1,45.0,-78.0,batch_moderate,30,30,3,0,1,0,1,1,469.43300000000033,7.586500000000007,0,10,2,1,0,1,4,0,1,0,2,14,18.46,0,0,0
[Li]c1ccc2c(c1)C(=O)C1(CC1)C(C)(C)O2,CC1(C)Oc2ccc(Br)cc2C(=O)C12CC2,2,0,95.0,0.0,batch_stable,16,16,3,0,1,0,1,1,208.18599999999995,1.6143,2,6,1,0,0,0,3,0,1,0,2,0,26.3,0,0,0
[Li]c1cccc(F)c1C#N,N#Cc1c(F)cccc1I,2,2,29.8,-78.0,batch_unstable,10,10,3,0,1,0,1,1,127.04700000000001,0.49118000000000006,0,6,1,0,1,1,3,0,1,1,0,0,23.79,0,0,1
[Li]c1cc2c(C(=O)NC)coc2cc1N,CNC(=O)c1coc2cc(N)c(Br)cc12,1,1,30.3,-78.0,batch_moderate,15,15,3,0,1,0,1,1,196.13499999999996,0.16839999999999977,0,9,2,0,0,0,5,0,1,2,2,1,68.26,0,0,0
[Li]c1cc(F)cc(/C=N/[S@@](=O)C(C)(C)C)c1,CC(C)(C)[S@](=O)/N=C/c1cc(F)cc(Br)c1,1,1,38.7,-78.0,batch_moderate,16,16,3,0,1,0,1,1,233.23699999999997,1.5006000000000002,0,6,1,0,1,1,5,0,1,1,1,2,29.43,0,0,0
[Li]c1ccc(OC)nc1CCO,COc1ccc(Br)c(CCO)n1,1,1,99.0,-78.0,batch_stable,12,12,3,0,1,0,1,1,159.11399999999998,-0.5812000000000002,0,6,1,0,0,0,4,0,1,1,2,3,42.35,0,0,0
[Li]c1cncc(Oc2ccccc2)c1,Brc1cncc(Oc2ccccc2)c1,2,2,84.1,-78.0,batch_stable,14,14,3,0,1,0,1,1,177.132,1.6677,0,12,2,0,0,0,3,0,1,1,1,2,22.12,0,0,0
[Li]c1cncc(OC(C)C)c1,CC(C)Oc1cncc(Br)c1,2,2,67.8,-78.0,batch_moderate,11,11,3,0,1,0,1,1,143.11499999999998,0.6626,0,6,1,0,0,0,3,0,1,1,1,2,22.12,0,0,0
[Li]c1cncc(OC)c1,COc1cncc(Br)c1,2,0,94.4,-40.0,batch_stable,9,9,3,0,1,0,1,1,115.06099999999998,-0.11599999999999999,0,6,1,0,0,0,3,0,1,1,1,1,22.12,0,0,0
[Li]c1cccc(-c2c(C)cc(C)cc2C)n1,Cc1cc(C)c(-c2cccc(Br)n2)c(C)c1,1,1,40.9,-78.0,batch_moderate,16,16,3,1,1,0,1,1,203.214,2.4676600000000004,0,12,2,0,0,0,2,0,1,1,0,1,12.89,0,0,0
[Li]c1ccc2cnc(F)cc2c1,Fc1cc2cc(Br)ccc2cn1,1,1,78.0,-78.0,batch_moderate,12,12,3,0,1,0,1,1,153.085,1.1677,0,10,2,0,1,1,3,0,1,1,0,0,12.89,0,0,0
[Li]c1ccc(F)cc1C,Cc1cc(F)ccc1Br,4,3,62.699999999999996,-78.0,batch_moderate,9,9,3,0,1,0,1,1,116.064,0.9279200000000001,0,6,1,0,1,1,2,0,1,0,0,0,0.0,0,0,0
[Li]c1cnn(C(C)(C)C)c1,CC(C)(C)n1cc(Br)cn1,2,2,67.0,-78.0,batch_moderate,10,10,3,0,1,0,1,1,130.12,0.43189999999999984,0,5,1,0,0,0,3,0,1,2,0,0,17.82,0,0,0
[Li]c1cc2c(CCC)c3ccccc3c(CCC)c2cc1I,CCCc1c2ccccc2c(CCC)c2cc(I)c(I)cc12,1,0,57.0,50.0,batch_moderate,22,22,3,0,1,0,1,1,394.22499999999997,5.296400000000004,0,14,3,0,0,1,2,1,1,0,0,4,0.0,0,0,0
[Li]c1c2ccccc2c(-c2ccc(C)cc2)c2ccccc12,Cc1ccc(-c2c3ccccc3c(Br)c3ccccc23)cc1,1,1,67.0,-78.0,batch_moderate,22,22,3,0,1,0,1,1,274.29200000000003,4.762220000000004,0,20,4,0,0,0,1,0,1,0,0,1,0.0,0,0,0
[Li]c1ccc(-n2c(C)ccc2C)nc1,Cc1ccc(C)n1-c1ccc(Br)cn1,1,1,58.3,-70.0,batch_moderate,14,14,3,0,1,0,1,1,178.164,1.28294,0,11,2,0,0,0,3,0,1,2,0,1,17.82,0,0,0
[Li]c1ccccc1CCCC(=O)CC,CCC(=O)CCCc1ccccc1I,1,0,59.6,0.0,batch_moderate,14,14,3,0,1,0,1,1,182.19199999999998,1.7822,0,6,1,0,0,0,2,0,1,0,1,5,17.07,0,0,0
[Li][Mg]Cc1ccccc1,Br[Mg]Cc1ccccc1,2,2,88.5,-78.0,batch_stable,9,9,2,0,0,0,0,1,122.37899999999995,0.9742999999999999,0,6,1,0,0,0,2,0,1,0,0,2,0.0,0,0,0
[Li]c1ccc(CCCCCCCC)cc1,CCCCCCCCc1ccc(I)cc1,1,1,84.1,-78.0,batch_stable,15,15,3,0,1,0,1,1,196.263,3.3834000000000026,0,6,1,0,0,0,1,0,1,0,0,7,0.0,0,0,0
[Li]c1cnc(OC)nc1OC,COc1ncc(Br)c(OC)n1,2,2,43.1,-78.0,batch_moderate,11,11,3,0,1,0,1,1,146.075,-0.7123999999999999,0,6,1,0,0,0,5,0,1,2,2,2,44.24000000000001,0,0,0
[Li]c1c(C)cc(C)cc1C,Cc1cc(C)c(Br)c(C)c1,8,2,42.0,-78.0,batch_moderate,10,10,3,0,1,0,1,1,126.12799999999999,1.40566,0,6,1,0,0,0,1,0,1,0,0,0,0.0,0,0,0
[Li]c1ccc2c(c1)C(=O)C(=O)N2,O=C1Nc2ccc(I)cc2C1=O,2,2,50.6,-78.0,batch_moderate,12,12,3,0,1,0,1,1,153.066,-0.3848,1,6,1,0,0,0,4,0,1,1,2,0,46.17,0,0,0
[Li]c1cnc2c(c1)c(-c1ccccc1OC)cn2S(=O)(=O)c1ccc(C)cc1,COc1ccccc1-c1cn(S(=O)(=O)c2ccc(C)cc2)c2ncc(Br)cc12,6,6,38.1,-78.0,batch_moderate,28,28,3,0,1,0,1,1,384.38600000000014,3.051120000000002,0,21,4,0,0,0,7,0,1,2,3,4,61.190000000000005,0,0,0
[Li]c1cn(S(=O)(=O)c2ccc(C)cc2)c2ncc(-c3cccc(OS(=O)(=O)c4ccc(C)cc4)c3)cc12,Cc1ccc(S(=O)(=O)Oc2cccc(-c3cnc4c(c3)c(I)cn4S(=O)(=O)c3ccc(C)cc3)c2)cc1,6,0,52.5,10.0,batch_moderate,37,37,3,0,1,0,1,1,524.5490000000002,4.118640000000004,0,27,5,0,0,0,10,0,1,2,5,6,95.32999999999998,0,0,0
[Li]c1ccccc1OC(F)(F)F,FC(F)(F)Oc1ccccc1Br,7,7,51.57142857142857,-76.85714285714286,batch_moderate,12,12,3,0,1,0,1,1,168.04299999999998,1.379,0,6,1,0,3,3,5,0,1,0,1,1,9.23,0,0,0
[Li]c1c(C)nc(Cl)c2ccc(OC)cc12,COc1ccc2c(Cl)nc(C)c(Br)c2c1,1,0,72.4,0.0,batch_moderate,15,15,3,0,1,0,1,1,213.593,1.99902,0,10,2,0,0,1,4,0,1,1,1,1,22.12,0,0,0
[Li]c1ccc(C(=O)N(C(C)C)C(C)C)cc1,CC(C)N(C(=O)c1ccc(I)cc1)C(C)C,2,2,60.3,-78.0,batch_moderate,16,16,3,0,1,0,1,1,211.234,1.7394000000000003,0,6,1,0,0,0,3,0,1,1,1,3,20.310000000000002,0,0,0
[Li]C(=C1CCN(C(=O)OC(C)(C)C)CC1)c1ccccc1,CC(C)(C)OC(=O)N1CCC(=C(Br)c2ccccc2)CC1,4,2,95.0,-78.0,batch_stable,21,21,3,0,1,0,0,1,279.30899999999997,3.597100000000003,1,6,1,0,0,0,4,0,1,1,2,1,29.540000000000003,0,1,0
[Li]c1cncc(C#Cc2ccc(F)c(F)c2)c1,Fc1ccc(C#Cc2cncc(Br)c2)cc1F,1,0,60.5,0.0,batch_moderate,17,17,3,0,1,0,1,1,221.13499999999996,1.5534000000000003,0,12,2,0,2,2,4,0,1,1,0,0,12.89,0,0,0
[Li]c1cncc(COC)c1,COCc1cncc(Br)c1,1,0,10.0,-100.0,batch_unstable,10,10,3,0,1,0,1,1,129.088,0.021800000000000153,0,6,1,0,0,0,3,0,1,1,1,2,22.12,0,0,0
[Li]c1ccc2[nH]cc(CCN3CCCC3)c2c1,Brc1ccc2[nH]cc(CCN3CCCC3)c2c1,1,0,36.2,0.0,batch_moderate,17,17,3,0,1,0,1,1,220.24499999999995,1.6,1,9,2,0,0,0,3,0,1,2,0,3,19.03,0,0,0
[Li]C(Br)=CC(C)(C)c1ccc(Cl)cc1,CC(C)(C=C(Br)Br)c1ccc(Cl)cc1,3,0,81.3,10.0,batch_stable,14,14,3,1,1,0,0,1,265.507,4.022400000000003,0,6,1,1,0,2,3,0,1,0,0,2,0.0,0,0,0
[Li]c1cc(C)cc(C)c1,Cc1cc(C)cc(Br)c1,11,11,69.82727272727273,-75.45454545454545,batch_moderate,9,9,3,0,1,0,1,1,112.10099999999997,1.09724,0,6,1,0,0,0,1,0,1,0,0,0,0.0,0,0,0
[Li]c1c(-c2ccc(F)cc2)oc2ccc(Cl)c(F)c12,Fc1ccc(-c2oc3ccc(Cl)c(F)c3c2I)cc1,1,0,80.1,78.0,batch_stable,19,19,3,0,1,0,1,1,270.591,3.8252000000000015,0,15,3,0,2,3,5,0,1,0,1,1,13.14,0,0,0
[Li]c1ccc(OC2CCCCO2)cc1,Ic1ccc(OC2CCCCO2)cc1,2,2,66.3,-78.0,batch_moderate,14,14,3,0,1,0,1,1,184.164,1.3858,1,6,1,0,0,0,3,0,1,0,2,2,18.46,0,0,0
[Li]c1ncc(Br)cn1,Brc1cnc(I)nc1,6,6,39.81666666666667,-74.16666666666667,batch_moderate,8,8,3,2,1,0,1,1,164.919,0.032899999999999735,0,6,1,1,0,1,4,0,1,2,0,0,25.78,0,0,0
[Li]c1cc2c(s1)-c1cnccc1OCC2,Brc1cc2c(s1)-c1cnccc1OCC2,4,4,66.2,-78.0,batch_moderate,15,15,3,0,1,0,1,1,209.19899999999998,1.5388000000000002,1,11,2,0,0,0,4,0,1,1,1,0,22.12,0,0,0
[Li]c1cc2c(s1)-c1ncc(CO[Si](C)(C)C(C)(C)C)cc1OCC2,CC(C)(C)[Si](C)(C)OCc1cnc2c(c1)OCCc1cc(Br)sc1-2,4,4,36.0,-78.0,batch_moderate,24,24,3,0,1,0,1,1,353.48900000000015,4.0606000000000035,1,11,2,0,0,0,6,0,1,1,2,3,31.35,0,0,0
[Li]c1ccc(COC)s1,COCc1ccc(Br)s1,1,1,31.1,-78.0,batch_moderate,9,9,3,0,1,0,1,1,134.129,0.6883,0,5,1,0,0,0,3,0,1,0,1,2,9.23,0,0,0
[Li]c1ccc2ccc3cccc4ccc1c2c34,Brc1ccc2ccc3cccc4ccc1c2c34,6,5,55.04,-69.6,batch_moderate,17,17,3,0,1,0,1,1,208.18899999999996,3.3778000000000015,0,16,4,0,0,0,1,0,1,0,0,0,0.0,0,0,0
[Li]c1ccc(CCN2CCN(C)CC2)cc1,CN1CCN(CCc2ccc(Br)cc2)CC1,1,0,98.0,-10.0,batch_stable,16,16,3,0,1,0,1,1,210.25,0.27030000000000043,1,6,1,0,0,0,3,0,1,2,0,3,6.48,0,0,0
[Li]c1cn(C)c2c(OC)nccc12,COc1nccc2c(I)cn(C)c12,1,1,70.7,-78.0,batch_moderate,13,13,3,0,1,0,1,1,168.12499999999997,0.3756999999999996,0,9,2,0,0,0,4,0,1,2,1,1,27.05,0,0,0
[Li]C[C@@H]1O[C@@]1(C)CCCC(C)(C)OC,COC(C)(C)CCC[C@]1(C)O[C@H]1CBr,1,0,67.0,-30.0,batch_moderate,14,14,2,0,0,1,0,1,192.22799999999998,2.3260000000000005,1,0,0,0,0,0,3,0,1,0,2,6,21.759999999999998,0,0,0
[Li]c1c(Cl)cnc2ccc(OC)cc12,COc1ccc2ncc(Cl)c(Br)c2c1,1,1,48.0,-78.0,batch_moderate,14,14,3,0,1,0,1,1,199.56599999999997,1.6905999999999999,0,10,2,0,0,1,4,0,1,1,1,1,22.12,0,0,0
[Li]c1coc2ccccc12,Brc1coc2ccccc12,3,3,13.0,-78.0,batch_unstable,10,10,3,0,1,0,1,1,124.06799999999996,1.2266,0,9,2,0,0,0,2,0,1,0,1,0,13.14,0,0,0
[Li]c1ccc2c(c1)c1cc3c(cc1n2-c1ccccc1)C(C)(C)c1ccccc1-3,CC1(C)c2ccccc2-c2cc3c4cc(Br)ccc4n(-c4ccccc4)c3cc21,1,1,77.8,-78.0,batch_moderate,29,29,3,0,1,0,1,1,365.40500000000014,5.883800000000004,1,25,5,0,0,0,2,0,1,1,0,1,4.93,0,0,0
[Li]c1ccc(COC(C)C)cc1,CC(C)OCc1ccc(Br)cc1,5,0,10.919999999999998,65.0,batch_unstable,12,12,3,0,1,0,1,1,156.154,1.4054,0,6,1,0,0,0,2,0,1,0,1,3,9.23,0,0,0
[Li]c1cc(C(C)C)ccc1N(CC)c1nc(C)cc(N2CCC(=O)CC2)n1,CCN(c1nc(C)cc(N2CCC(=O)CC2)n1)c1ccc(C(C)C)cc1Br,1,0,55.8,-15.0,batch_moderate,27,27,3,0,1,0,1,1,358.4150000000002,3.0295200000000015,1,12,2,0,0,0,6,0,1,4,1,5,49.330000000000005,0,0,0
[Li]c1cc(C(F)(F)F)nc(Cl)c1NC(=O)OC,COC(=O)Nc1c(I)cc(C(F)(F)F)nc1Cl,1,0,54.0,-10.0,batch_moderate,17,17,3,0,1,0,1,1,260.528,1.7258999999999998,0,6,1,0,3,4,9,0,1,2,2,1,51.22,0,1,0
[Li]c1ccc(COc2cccc(C)n2)cc1,Cc1cccc(OCc2ccc(Br)cc2)n1,5,5,70.32000000000001,-78.0,batch_moderate,16,16,3,0,1,0,1,1,205.186,1.76282,0,12,2,0,0,0,3,0,1,1,1,3,22.12,0,0,0
[Li]c1ccc(COCCCC)cc1,CCCCOCc1ccc(Br)cc1,5,5,81.3,-78.0,batch_stable,13,13,3,0,1,0,1,1,170.181,1.7971,0,6,1,0,0,0,2,0,1,0,1,5,9.23,0,0,0
[Li]c1ccc(OCc2ccccc2)nc1,Brc1ccc(OCc2ccccc2)nc1,10,10,60.85,-78.0,batch_moderate,15,15,3,0,1,0,1,1,191.15900000000002,1.4544,0,12,2,0,0,0,3,0,1,1,1,3,22.12,0,0,0
